id,key_identity_id,company_name,min_share_capital,assembly_date,assembly_type,file_path,source,diff_stamm_vs_vorzug
363,14829,Fresenius SE & Co. KGaA,72.57,17.05.23,1.0,data/Praesenzen_hv-info/Fresenius SE & Co. KGaA-14829/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 17.05.23.pdf,LLM,-1.0
364,14829,Fresenius SE & Co. KGaA,87.85,12.05.10,1.0,data/Praesenzen_hv-info/Fresenius SE & Co. KGaA-14829/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.05.10.pdf,LLM,-1.0
365,14829,Fresenius SE & Co. KGaA,72.43,17.05.19,1.0,data/Praesenzen_hv-info/Fresenius SE & Co. KGaA-14829/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 17.05.19.pdf,LLM,-1.0
366,14829,Fresenius SE & Co. KGaA,84.67,08.05.09,1.0,data/Praesenzen_hv-info/Fresenius SE & Co. KGaA-14829/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 08.05.09.pdf,LLM,-1.0
367,14829,Fresenius SE & Co. KGaA,70.01,12.05.17,1.0,data/Praesenzen_hv-info/Fresenius SE & Co. KGaA-14829/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.05.17.pdf,LLM,-1.0
368,15749,HELLA GmbH & Co. KGaA,85.97,27.09.19,1.0,data/Praesenzen_hv-info/HELLA GmbH & Co. KGaA-15749/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 27.09.19.pdf,MANUAL,0.0
369,15749,HELLA GmbH & Co. KGaA,81.92,29.04.22,2.0,data/Praesenzen_hv-info/HELLA GmbH & Co. KGaA-15749/ASM/HV-Beschluss zur außerordentlichen Hauptversammlung am 29.04.22.pdf,LLM,-1.0
370,15749,HELLA GmbH & Co. KGaA,93.72,28.04.23,1.0,data/Praesenzen_hv-info/HELLA GmbH & Co. KGaA-15749/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 28.04.23.pdf,LLM,-1.0
371,15749,HELLA GmbH & Co. KGaA,83.05,29.09.16,1.0,data/Praesenzen_hv-info/HELLA GmbH & Co. KGaA-15749/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 29.09.16.pdf,LLM,-1.0
372,15749,HELLA GmbH & Co. KGaA,85.34,25.09.15,1.0,data/Praesenzen_hv-info/HELLA GmbH & Co. KGaA-15749/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 25.09.15.pdf,LLM,-1.0
373,15749,HELLA GmbH & Co. KGaA,81.16,28.09.17,1.0,data/Praesenzen_hv-info/HELLA GmbH & Co. KGaA-15749/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 28.09.17.pdf,MANUAL,0.0
374,15749,HELLA GmbH & Co. KGaA,83.93,28.09.18,1.0,data/Praesenzen_hv-info/HELLA GmbH & Co. KGaA-15749/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 28.09.18.pdf,MANUAL,0.0
375,15749,HELLA GmbH & Co. KGaA,86.24,25.09.20,1.0,data/Praesenzen_hv-info/HELLA GmbH & Co. KGaA-15749/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 25.09.20.pdf,MANUAL,0.0
376,15749,HELLA GmbH & Co. KGaA,91.82,30.09.22,1.0,data/Praesenzen_hv-info/HELLA GmbH & Co. KGaA-15749/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 30.09.22.pdf,LLM,-1.0
377,15749,HELLA GmbH & Co. KGaA,79.59,30.09.21,1.0,data/Praesenzen_hv-info/HELLA GmbH & Co. KGaA-15749/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 30.09.21.pdf,LLM,-1.0
378,5318,Grenke AG,79.59,11.05.10,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 11.05.10.pdf,LLM,-1.0
379,5318,Grenke AG,71.93,08.05.07,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 08.05.07.pdf,LLM,-1.0
380,5318,Grenke AG,76.23,11.05.17,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 11.05.17.pdf,LLM,-1.0
381,5318,Grenke AG,78.16,14.05.19,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 14.05.19.pdf,LLM,-1.0
382,5318,Grenke AG,75.32,06.05.08,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 06.05.08.pdf,LLM,-1.0
383,5318,Grenke AG,80.69,12.05.09,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.05.09.pdf,LLM,-1.0
384,5318,Grenke AG,82.4,10.05.11,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 10.05.11.pdf,LLM,-1.0
385,5318,Grenke AG,65.94,04.05.04,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 04.05.04.pdf,LLM,-1.0
386,5318,Grenke AG,78.26,10.05.12,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 10.05.12.pdf,LLM,-1.0
387,5318,Grenke AG,78.39,16.05.23,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.05.23.pdf,LLM,-1.0
388,5318,Grenke AG,85.28,07.05.13,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 07.05.13.pdf,LLM,-1.0
389,5318,Grenke AG,74.8,25.05.22,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 25.05.22.pdf,LLM,-1.0
390,5318,Grenke AG,86.77,06.08.20,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 06.08.20.pdf,LLM,-1.0
391,5318,Grenke AG,73.47,29.07.21,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 29.07.21.pdf,LLM,-1.0
392,5318,Grenke AG,79.45,03.05.18,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 03.05.18.pdf,LLM,-1.0
393,5318,Grenke AG,84.83,10.04.14,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 10.04.14.pdf,LLM,-1.0
394,5318,Grenke AG,84.26,12.05.15,1.0,data/Praesenzen_hv-info/Grenke AG-5318/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.05.15.pdf,LLM,-1.0
395,3955,Brenntag AG,67.21,20.06.12,1.0,data/Praesenzen_hv-info/Brenntag AG-3955/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 20.06.12.pdf,LLM,-1.0
396,3955,Brenntag AG,81.99,10.06.20,1.0,data/Praesenzen_hv-info/Brenntag AG-3955/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 10.06.20.pdf,LLM,-1.0
397,3955,Brenntag AG,80.36,09.06.22,1.0,data/Praesenzen_hv-info/Brenntag AG-3955/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.06.22.pdf,LLM,-1.0
398,3955,Brenntag AG,79.18,10.06.21,1.0,data/Praesenzen_hv-info/Brenntag AG-3955/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 10.06.21.pdf,LLM,-1.0
399,3955,Brenntag AG,27.95,19.06.13,1.0,data/Praesenzen_hv-info/Brenntag AG-3955/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 19.06.13.pdf,LLM,-1.0
400,3955,Brenntag AG,74.13,14.06.16,1.0,data/Praesenzen_hv-info/Brenntag AG-3955/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 14.06.16.pdf,LLM,-1.0
401,3955,Brenntag AG,82.83,15.06.23,1.0,data/Praesenzen_hv-info/Brenntag AG-3955/ASM/HV-Beschluss 1 zur ordentlichen Hauptversammlung am 15.06.23.pdf,LLM,-1.0
402,3955,Brenntag AG,70.23,22.06.11,1.0,data/Praesenzen_hv-info/Brenntag AG-3955/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 22.06.11.pdf,LLM,-1.0
403,3955,Brenntag AG,78.33,08.06.17,1.0,data/Praesenzen_hv-info/Brenntag AG-3955/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 08.06.17.pdf,LLM,-1.0
404,3955,Brenntag AG,78.09,15.06.23,1.0,data/Praesenzen_hv-info/Brenntag AG-3955/ASM/HV-Beschluss 2 zur ordentlichen Hauptversammlung am 15.06.23.pdf,LLM,-1.0
405,3955,Brenntag AG,47.94,17.06.14,1.0,data/Praesenzen_hv-info/Brenntag AG-3955/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 17.06.14.pdf,LLM,-1.0
406,3955,Brenntag AG,76.57,20.06.18,1.0,data/Praesenzen_hv-info/Brenntag AG-3955/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 20.06.18.pdf,LLM,-1.0
407,3955,Brenntag AG,51.07,09.06.15,1.0,data/Praesenzen_hv-info/Brenntag AG-3955/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.06.15.pdf,LLM,-1.0
408,3955,Brenntag AG,80.13,13.06.19,1.0,data/Praesenzen_hv-info/Brenntag AG-3955/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 13.06.19.pdf,LLM,-1.0
409,14833,FUCHS SE,80.8,11.05.11,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 11.05.11.pdf,LLM,-1.0
410,14833,FUCHS SE,39.64,08.05.13,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 08.05.13.pdf,LLM,-1.0
411,14833,FUCHS SE,79.0,05.05.10,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 05.05.10.pdf,LLM,-1.0
412,14833,FUCHS SE,38.8,05.05.17,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 05.05.17.pdf,LLM,-1.0
413,14833,FUCHS SE,,06.05.08,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 06.05.08.pdf,MANUAL,0.0
414,14833,FUCHS SE,,06.05.09,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 06.05.09.pdf,MANUAL,0.0
415,14833,FUCHS SE,40.75,07.05.19,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 07.05.19.pdf,LLM,-1.0
416,14833,FUCHS SE,77.16,09.05.12,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.05.12.pdf,LLM,-1.0
417,14833,FUCHS SE,38.78,04.05.16,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 04.05.16.pdf,LLM,-1.0
418,14833,FUCHS SE,,02.05.07,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 02.05.07.pdf,MANUAL,0.0
419,14833,FUCHS SE,41.06,04.05.21,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 04.05.21.pdf,LLM,-1.0
420,14833,FUCHS SE,35.55,07.05.14,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 07.05.14.pdf,LLM,-1.0
421,14833,FUCHS SE,39.13,03.05.23,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 03.05.23.pdf,LLM,-1.0
422,14833,FUCHS SE,40.69,08.05.18,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 08.05.18.pdf,LLM,-1.0
423,14833,FUCHS SE,40.25,03.05.22,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen HV am 03.05.22.pdf,LLM,-1.0
424,14833,FUCHS SE,36.75,06.05.15,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 06.05.15.pdf,LLM,-1.0
425,14833,FUCHS SE,41.21,05.05.20,1.0,data/Praesenzen_hv-info/FUCHS SE-14833/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 05.05.20.pdf,LLM,-1.0
426,15868,Wacker Chemie AG,83.13,29.05.07,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 29.05.07.pdf,LLM,-1.0
427,15868,Wacker Chemie AG,74.18,08.05.13,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 08.05.13.pdf,LLM,-1.0
428,15868,Wacker Chemie AG,78.27,04.08.20,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 04.08.20.pdf,LLM,-1.0
429,15868,Wacker Chemie AG,81.05,08.05.15,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 08.05.15.pdf,LLM,-1.0
430,15868,Wacker Chemie AG,78.95,12.05.21,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.05.21.pdf,LLM,-1.0
431,15868,Wacker Chemie AG,81.69,20.05.22,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 20.05.22.pdf,LLM,-1.0
432,15868,Wacker Chemie AG,73.08,16.05.12,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.05.12.pdf,LLM,-1.0
433,15868,Wacker Chemie AG,79.28,20.05.16,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 20.05.16.pdf,LLM,-1.0
434,15868,Wacker Chemie AG,77.45,15.05.14,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 15.05.14.pdf,LLM,-1.0
435,15868,Wacker Chemie AG,82.87,09.05.18,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.05.18.pdf,LLM,-1.0
436,15868,Wacker Chemie AG,78.95,23.05.19,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 23.05.19.pdf,LLM,-1.0
437,15868,Wacker Chemie AG,82.02,18.05.11,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 18.05.11.pdf,LLM,-1.0
438,15868,Wacker Chemie AG,81.13,17.05.23,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 17.05.23.pdf,LLM,-1.0
439,15868,Wacker Chemie AG,83.59,19.05.17,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 19.05.17.pdf,LLM,-1.0
440,15868,Wacker Chemie AG,,08.05.09,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 08.05.09.pdf,MANUAL,0.0
441,15868,Wacker Chemie AG,79.43,21.05.10,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 21.05.10.pdf,MANUAL,0.0
442,15868,Wacker Chemie AG,,08.05.08,1.0,data/Praesenzen_hv-info/Wacker Chemie AG-15868/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 08.05.08.pdf,MANUAL,0.0
443,14438,Heidelberg Materials AG,72.25,05.05.11,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 05.05.11.pdf,LLM,-1.0
444,14438,Heidelberg Materials AG,74.87,08.05.13,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 08.05.13.pdf,LLM,-1.0
445,14438,Heidelberg Materials AG,72.31,04.06.20,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 04.06.20.pdf,LLM,-1.0
446,14438,Heidelberg Materials AG,75.11,12.05.22,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.05.22.pdf,LLM,-1.0
447,14438,Heidelberg Materials AG,73.99,03.05.12,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 03.05.12.pdf,LLM,-1.0
448,14438,Heidelberg Materials AG,77.54,06.05.21,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 06.05.21.pdf,LLM,-1.0
449,14438,Heidelberg Materials AG,,09.05.07,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.05.07.pdf,MANUAL,0.0
450,14438,Heidelberg Materials AG,75.52,10.05.17,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 10.05.17.pdf,LLM,-1.0
451,14438,Heidelberg Materials AG,74.11,04.05.16,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 04.05.16.pdf,LLM,-1.0
452,14438,Heidelberg Materials AG,,23.05.06,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 23.05.06.pdf,MANUAL,0.0
453,14438,Heidelberg Materials AG,,07.05.09,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 07.05.09.pdf,MANUAL,0.0
454,14438,Heidelberg Materials AG,72.79,09.05.18,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.05.18.pdf,LLM,-1.0
455,14438,Heidelberg Materials AG,72.29,09.05.19,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.05.19.pdf,LLM,-1.0
456,14438,Heidelberg Materials AG,75.2,07.05.15,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 07.05.15.pdf,LLM,-1.0
457,14438,Heidelberg Materials AG,73.23,07.05.14,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 07.05.14.pdf,LLM,-1.0
458,14438,Heidelberg Materials AG,69.96,06.05.10,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 06.05.10.pdf,LLM,-1.0
459,14438,Heidelberg Materials AG,78.19,11.05.23,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 11.05.23.pdf,LLM,-1.0
460,14438,Heidelberg Materials AG,,08.05.08,1.0,data/Praesenzen_hv-info/Heidelberg Materials AG-14438/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 08.05.08.pdf,MANUAL,0.0
461,14730,Koenig & Bauer AG,58.69,16.06.23,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.06.23.pdf,LLM,-1.0
462,14730,Koenig & Bauer AG,61.05,14.07.20,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 14.07.20.pdf,LLM,-1.0
463,14730,Koenig & Bauer AG,69.41,13.06.13,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 13.06.13.pdf,LLM,-1.0
464,14730,Koenig & Bauer AG,65.92,23.05.17,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 23.05.17.pdf,LLM,-1.0
465,14730,Koenig & Bauer AG,59.76,19.06.07,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 19.06.07.pdf,LLM,-1.0
466,14730,Koenig & Bauer AG,73.9,14.06.12,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 14.06.12.pdf,LLM,-1.0
467,14730,Koenig & Bauer AG,60.8,28.05.14,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 28.05.14.pdf,LLM,-1.0
468,14730,Koenig & Bauer AG,44.7,17.06.10,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 17.06.10.pdf,LLM,-1.0
469,14730,Koenig & Bauer AG,69.62,09.05.18,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.05.18.pdf,LLM,-1.0
470,14730,Koenig & Bauer AG,56.31,22.06.06,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 22.06.06.pdf,LLM,-1.0
471,14730,Koenig & Bauer AG,58.58,19.06.08,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 19.06.08.pdf,LLM,-1.0
472,14730,Koenig & Bauer AG,53.9,24.06.04,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 24.06.04.pdf,LLM,-1.0
473,14730,Koenig & Bauer AG,54.5,16.06.11,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.06.11.pdf,LLM,-1.0
474,14730,Koenig & Bauer AG,59.95,21.05.15,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 21.05.15.pdf,LLM,-1.0
475,14730,Koenig & Bauer AG,57.59,19.05.16,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 19.05.16.pdf,LLM,-1.0
476,14730,Koenig & Bauer AG,42.55,18.06.09,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 18.06.09.pdf,LLM,-1.0
477,14730,Koenig & Bauer AG,66.25,22.05.19,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 22.05.19.pdf,LLM,-1.0
478,14730,Koenig & Bauer AG,63.48,24.05.22,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 24.05.22.pdf,LLM,-1.0
479,14730,Koenig & Bauer AG,57.41,11.05.21,1.0,data/Praesenzen_hv-info/Koenig & Bauer AG-14730/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 11.05.21.pdf,LLM,-1.0
480,15248,Schuler AG,97.02,15.04.15,1.0,data/Praesenzen_hv-info/Schuler AG-15248/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 15.04.15.pdf,MANUAL,0.0
481,15248,Schuler AG,88.84,02.04.09,1.0,data/Praesenzen_hv-info/Schuler AG-15248/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 02.04.09.pdf,LLM,-1.0
482,15248,Schuler AG,96.84,15.04.14,1.0,data/Praesenzen_hv-info/Schuler AG-15248/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 15.04.14.pdf,LLM,-1.0
483,15248,Schuler AG,84.99,13.04.11,1.0,data/Praesenzen_hv-info/Schuler AG-15248/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 13.04.11.pdf,LLM,-1.0
484,15248,Schuler AG,85.88,10.04.08,1.0,data/Praesenzen_hv-info/Schuler AG-15248/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 10.04.08.pdf,LLM,-1.0
485,15248,Schuler AG,88.5,15.04.10,1.0,data/Praesenzen_hv-info/Schuler AG-15248/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 15.04.10.pdf,LLM,-1.0
486,15248,Schuler AG,94.23,18.04.13,1.0,data/Praesenzen_hv-info/Schuler AG-15248/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 18.04.13.pdf,LLM,-1.0
487,15248,Schuler AG,70.85,18.04.12,1.0,data/Praesenzen_hv-info/Schuler AG-15248/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 18.04.12.pdf,LLM,-1.0
488,15248,Schuler AG,96.79,24.04.18,1.0,data/Praesenzen_hv-info/Schuler AG-15248/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 24.04.18.pdf,LLM,-1.0
489,15248,Schuler AG,97.36,14.04.16,1.0,data/Praesenzen_hv-info/Schuler AG-15248/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 14.04.16.pdf,MANUAL,0.0
490,15248,Schuler AG,97.17,30.04.19,1.0,data/Praesenzen_hv-info/Schuler AG-15248/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 30.04.19.pdf,MANUAL,0.0
491,15248,Schuler AG,96.67,27.04.17,1.0,data/Praesenzen_hv-info/Schuler AG-15248/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 27.04.17.pdf,LLM,-1.0
492,15248,Schuler AG,97.27,24.09.20,1.0,data/Praesenzen_hv-info/Schuler AG-15248/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 24.09.20.pdf,MANUAL,0.0
493,8844,1&1 AG,87.55,12.01.18,2.0,data/Praesenzen_hv-info/1&1 AG-8844/ASM/HV-Beschluss zur außerordentlichen Hauptversammlung am 12.01.18.pdf,LLM,-1.0
494,8844,1&1 AG,87.67,21.05.19,1.0,data/Praesenzen_hv-info/1&1 AG-8844/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 21.05.19.pdf,LLM,-1.0
