output.metadata.key_identity_id,summary.status_counts.success,output.label_value_predicted,output.metadata.company_name,summary.status_counts.error,output.metadata.ordentlich,summary.weave.trace_name,summary.weave.latency_ms,output.metadata.date,summary.weave.status,inputs.file_path,output.error,inputs.self,project_id,started_at,wb_user_id,trace_id,ended_at,op_name,id,attributes
14766,,67.53,Deutsche Post AG,,True,AGMPresenceModel.predict,15576,28.04.10,success,data/Praesenzen_hv-info/Deutsche Post AG-14766/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 28.04.10.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:53.206580Z,VXNlcjoxNzIxMDcy,01986afc-4056-71d3-a974-2e5790a403e1,2025-08-02T13:33:08.783122Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afc-4056-7120-ae4d-f8f75b391d3e,{}
14766,,62.77,Deutsche Post AG,,True,AGMPresenceModel.predict,10138,28.04.17,success,data/Praesenzen_hv-info/Deutsche Post AG-14766/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 28.04.17.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:43.067425Z,VXNlcjoxNzIxMDcy,01986afc-18bb-7a50-b978-522b2be28c6f,2025-08-02T13:32:53.205545Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afc-18bb-7e2a-aa48-4a7ce869d6e2,{}
14766,,56.88,Deutsche Post AG,,True,AGMPresenceModel.predict,14346,27.05.14,success,data/Praesenzen_hv-info/Deutsche Post AG-14766/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 27.05.14.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:28.719909Z,VXNlcjoxNzIxMDcy,01986afb-e0af-7252-b4b3-3d39be2aaa3d,2025-08-02T13:32:43.066290Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-e0af-7004-be36-a2ca9e14757a,{}
14766,,53.82,Deutsche Post AG,,True,AGMPresenceModel.predict,9397,27.05.15,success,data/Praesenzen_hv-info/Deutsche Post AG-14766/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 27.05.15.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:19.320818Z,VXNlcjoxNzIxMDcy,01986afb-bbf8-7d25-afea-eaf829d16ae3,2025-08-02T13:32:28.718539Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-bbf8-7ed2-abd3-3ceea67b6fc5,{}
14821,,83.96,Fielmann AG,,True,AGMPresenceModel.predict,1290,05.07.12,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 05.07.12.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:18.028801Z,VXNlcjoxNzIxMDcy,01986afb-b6ec-73bd-b76b-ce13e61ed6ed,2025-08-02T13:32:19.319632Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-b6ec-77c5-8d5d-1030404d2402,{}
14821,,84.97,Fielmann AG,,True,AGMPresenceModel.predict,1103,08.07.10,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 08.07.10.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:16.924859Z,VXNlcjoxNzIxMDcy,01986afb-b29c-7d2b-8d4c-0cea128bc9d1,2025-08-02T13:32:18.028031Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-b29c-7b10-b3c5-b8fe2860db22,{}
14821,,-2,Fielmann AG,,True,AGMPresenceModel.predict,169,01.06.17,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 01.06.17.pdf,No text content found in PDF: data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 01.06.17.pdf,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:16.754955Z,VXNlcjoxNzIxMDcy,01986afb-b1f2-75eb-ae10-e131040d3704,2025-08-02T13:32:16.924645Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-b1f2-77df-86ff-bbe6f4d75b04,{}
14821,,83.44,Fielmann AG,,True,AGMPresenceModel.predict,1248,11.07.13,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 11.07.13.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:15.504940Z,VXNlcjoxNzIxMDcy,01986afb-ad10-7d91-98e6-4d2f4c8f610e,2025-08-02T13:32:16.753843Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-ad10-7594-8cbd-9a763d4f55ef,{}
14821,,84.66,Fielmann AG,,True,AGMPresenceModel.predict,1069,03.07.14,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 03.07.14.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:14.434024Z,VXNlcjoxNzIxMDcy,01986afb-a8e1-7577-b641-b48578cca8a5,2025-08-02T13:32:15.503859Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-a8e2-706e-9252-7443ff0b08dd,{}
14821,,-2,Fielmann AG,,True,AGMPresenceModel.predict,113,14.07.22,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 14.07.22.pdf,No text content found in PDF: data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 14.07.22.pdf,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:14.320039Z,VXNlcjoxNzIxMDcy,01986afb-a86f-77b3-8102-427066f35403,2025-08-02T13:32:14.433830Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-a870-78d4-a09d-94248b643999,{}
14821,,-2,Fielmann AG,,True,AGMPresenceModel.predict,22,12.07.18,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.07.18.pdf,No text content found in PDF: data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.07.18.pdf,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:14.297300Z,VXNlcjoxNzIxMDcy,01986afb-a859-7a68-8ca9-ab198693d502,2025-08-02T13:32:14.319679Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-a859-70dd-bed9-d426b00fe2ec,{}
14821,,83.77,Fielmann AG,,True,AGMPresenceModel.predict,1249,13.07.23,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 13.07.23.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:13.046812Z,VXNlcjoxNzIxMDcy,01986afb-a376-7c6b-bf51-297a0df0fbd1,2025-08-02T13:32:14.296565Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-a376-78b4-8ce1-f266c7a17551,{}
14821,,84.24,Fielmann AG,,True,AGMPresenceModel.predict,1153,09.07.15,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.07.15.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:11.892876Z,VXNlcjoxNzIxMDcy,01986afb-9ef4-7875-891b-7bca5ca7bb05,2025-08-02T13:32:13.046018Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-9ef4-74db-9b2a-26916bec71d3,{}
14821,,-1.0,Fielmann AG,,True,AGMPresenceModel.predict,5883,10.07.08,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 10.07.08.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:06.008295Z,VXNlcjoxNzIxMDcy,01986afb-87f8-7143-9e57-cd32a24dde36,2025-08-02T13:32:11.891649Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-87f8-7591-adde-ffd5651014ce,{}
14821,,-1.0,Fielmann AG,,True,AGMPresenceModel.predict,824,09.07.09,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.07.09.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:05.182214Z,VXNlcjoxNzIxMDcy,01986afb-84be-76a3-b1f0-58dded57b86f,2025-08-02T13:32:06.006917Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-84be-78bd-ae96-0bad5e520267,{}
14821,,85.5,Fielmann AG,,True,AGMPresenceModel.predict,1027,09.07.20,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.07.20.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:04.153698Z,VXNlcjoxNzIxMDcy,01986afb-80b9-765d-8a66-d4d415a4f7eb,2025-08-02T13:32:05.181200Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-80b9-74a7-bfb9-05ef9687feab,{}
14821,,85.08,Fielmann AG,,True,AGMPresenceModel.predict,1182,07.07.11,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 07.07.11.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:02.970304Z,VXNlcjoxNzIxMDcy,01986afb-7c1a-727a-97a0-c92ede13d049,2025-08-02T13:32:04.152488Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-7c1a-7e5a-bffa-a5f50b172590,{}
14821,,-2,Fielmann AG,,True,AGMPresenceModel.predict,43,08.07.21,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 08.07.21.pdf,No text content found in PDF: data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 08.07.21.pdf,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:32:02.926748Z,VXNlcjoxNzIxMDcy,01986afb-7bee-717c-bae5-febbf114b650,2025-08-02T13:32:02.969972Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-7bee-7720-bc30-f1d33d697b0b,{}
14821,,-1.0,Fielmann AG,,True,AGMPresenceModel.predict,5369,12.07.07,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.07.07.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:31:57.555885Z,VXNlcjoxNzIxMDcy,01986afb-66f3-7551-8556-7d1b4b7d4781,2025-08-02T13:32:02.925326Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-66f3-7228-b2d1-9ef14182b932,{}
14821,,-1.0,Fielmann AG,,True,AGMPresenceModel.predict,1132,14.07.16,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 14.07.16.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:31:56.423210Z,VXNlcjoxNzIxMDcy,01986afb-6287-76aa-a562-07b018c713cb,2025-08-02T13:31:57.555242Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-6287-7543-82e3-8a84ed2003c3,{}
14821,,-2,Fielmann AG,,True,AGMPresenceModel.predict,47,11.07.19,success,data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 11.07.19.pdf,No text content found in PDF: data/Praesenzen_hv-info/Fielmann AG-14821/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 11.07.19.pdf,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:31:56.374921Z,VXNlcjoxNzIxMDcy,01986afb-6256-7fc1-83e9-86a6a9bc6199,2025-08-02T13:31:56.422876Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-6256-70df-af3e-e861272ea40a,{}
15846,,82.17,KION GROUP AG,,True,AGMPresenceModel.predict,24263,11.05.17,success,data/Praesenzen_hv-info/KION GROUP AG-15846/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 11.05.17.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:31:32.107783Z,VXNlcjoxNzIxMDcy,01986afb-038b-7ca9-90ee-d6bf9394d0d3,2025-08-02T13:31:56.371704Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afb-038b-7466-b810-1b27c29dcf8e,{}
15846,,79.59,KION GROUP AG,,True,AGMPresenceModel.predict,6246,09.05.18,success,data/Praesenzen_hv-info/KION GROUP AG-15846/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.05.18.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:31:25.859392Z,VXNlcjoxNzIxMDcy,01986afa-eb23-7492-ad0d-1dbf404ef295,2025-08-02T13:31:32.106181Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afa-eb23-7c68-a831-380daacb9026,{}
15846,,87.38,KION GROUP AG,,True,AGMPresenceModel.predict,8958,09.05.19,success,data/Praesenzen_hv-info/KION GROUP AG-15846/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.05.19.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:31:16.899200Z,VXNlcjoxNzIxMDcy,01986afa-c822-7dc9-8859-05b06b22957b,2025-08-02T13:31:25.857975Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afa-c823-701e-b58d-5609ee23bc12,{}
15846,,85.01,KION GROUP AG,,True,AGMPresenceModel.predict,15405,16.07.20,success,data/Praesenzen_hv-info/KION GROUP AG-15846/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.07.20.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:31:01.492543Z,VXNlcjoxNzIxMDcy,01986afa-8bf4-784f-bccf-7a3a6e599704,2025-08-02T13:31:16.898389Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afa-8bf4-791a-9467-16cca996816b,{}
15846,,84.13,KION GROUP AG,,True,AGMPresenceModel.predict,6493,17.05.23,success,data/Praesenzen_hv-info/KION GROUP AG-15846/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 17.05.23.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:30:54.997625Z,VXNlcjoxNzIxMDcy,01986afa-7295-722a-a2c1-0cc054431d28,2025-08-02T13:31:01.490977Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afa-7295-7320-a4c4-cfeca70a2d70,{}
15846,,90.11,KION GROUP AG,,True,AGMPresenceModel.predict,8040,19.05.14,success,data/Praesenzen_hv-info/KION GROUP AG-15846/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 19.05.14.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:30:46.955204Z,VXNlcjoxNzIxMDcy,01986afa-532b-7c63-941e-b79413d1863d,2025-08-02T13:30:54.996021Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afa-532b-74a4-a54f-becec31b8603,{}
15846,,70.18,KION GROUP AG,,True,AGMPresenceModel.predict,9830,11.05.22,success,data/Praesenzen_hv-info/KION GROUP AG-15846/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 11.05.22.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:30:37.123817Z,VXNlcjoxNzIxMDcy,01986afa-2cc3-7dcf-8511-d56fbddde4ad,2025-08-02T13:30:46.953851Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afa-2cc3-7d9d-831a-f207aac7af1a,{}
15846,,85.76,KION GROUP AG,,True,AGMPresenceModel.predict,6131,12.05.16,success,data/Praesenzen_hv-info/KION GROUP AG-15846/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.05.16.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:30:30.991624Z,VXNlcjoxNzIxMDcy,01986afa-14cf-7e3c-b9cf-812e40c8b775,2025-08-02T13:30:37.123257Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986afa-14cf-748d-919e-d1a17ee6f51e,{}
15846,,84.12,KION GROUP AG,,True,AGMPresenceModel.predict,12480,11.05.21,success,data/Praesenzen_hv-info/KION GROUP AG-15846/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 11.05.21.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:30:18.509469Z,VXNlcjoxNzIxMDcy,01986af9-e40d-7d0f-8c04-5bf377261059,2025-08-02T13:30:30.990198Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986af9-e40d-7356-b96b-a0a1628bcddf,{}
15846,,80.44,KION GROUP AG,,True,AGMPresenceModel.predict,8597,12.05.15,success,data/Praesenzen_hv-info/KION GROUP AG-15846/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.05.15.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:30:09.910582Z,VXNlcjoxNzIxMDcy,01986af9-c276-78e4-bada-bb11bc1bc930,2025-08-02T13:30:18.508078Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986af9-c276-72c0-826d-fc1bad955873,{}
14956,,55.31,Salzgitter AG,,True,AGMPresenceModel.predict,2545,19.05.21,success,data/Praesenzen_hv-info/Salzgitter AG-14956/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 19.05.21.pdf,,weave:///fuels/agm_share_capital_production_environment/object/gpt-4.1_using_base_prompt_pagewise_pass_few_shot_all_values:HE3j7BTAKY4eJ2Q7jFCZpRqsSZ4oKTnKEntOBSXCMeA,fuels/agm_share_capital_production_environment,2025-08-02T13:30:07.364283Z,VXNlcjoxNzIxMDcy,01986af9-b884-7382-96b9-fd85516e57bf,2025-08-02T13:30:09.909389Z,weave:///fuels/agm_share_capital_production_environment/op/AGMPresenceModel.predict:2xLSCXzCsLT3ECgA1dkkY67bgxsxVGvDodSsFJnCdWk,01986af9-b884-7551-a954-0da6083c4f85,{}
